ID_Student,course_year_month,pass,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url
576782,CCC 2014_February,False,0,0,0,0,12,0,125,0,0,215,0,0,0,0,293,0,45,0,38,2
637563,FFF 2014_October,False,0,0,0,0,127,3,152,2,4,158,0,0,1,0,240,0,12,0,136,13
2272874,FFF 2013_February,False,0,4,0,0,138,0,151,0,0,222,5,3,5,0,59,0,21,0,105,26
523047,DDD 2013_October,False,0,0,5,0,5,0,21,0,0,23,0,0,0,0,0,0,4,0,20,0
519258,EEE 2014_February,False,0,0,0,0,115,0,312,0,5,451,0,316,0,0,132,0,5,0,7,69
626428,BBB 2014_February,False,0,0,0,0,80,0,41,0,0,2,0,0,0,0,30,0,15,0,12,2
572116,FFF 2013_October,False,0,0,0,0,89,0,111,0,0,114,0,2,6,0,73,0,25,0,61,7
556126,FFF 2014_October,True,0,9,0,0,636,0,446,3,12,1557,3,9,20,0,822,0,62,0,385,39
599370,FFF 2013_October,True,0,5,0,1,328,0,447,0,5,1784,0,38,23,12,640,0,34,0,325,37
233095,BBB 2014_February,True,0,0,0,0,83,0,30,0,0,8,0,0,0,0,60,0,2,0,9,3
157298,DDD 2013_February,True,0,0,29,0,441,8,292,0,0,91,2,138,0,0,0,0,58,0,219,54
477069,FFF 2014_February,False,0,0,0,0,0,0,23,0,0,10,0,0,4,0,0,0,0,0,7,0
686028,GGG 2014_October,False,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
631530,BBB 2014_February,True,0,0,0,0,51,0,300,0,0,9,0,0,0,0,63,0,9,0,35,80
546862,DDD 2013_February,True,0,0,32,0,648,1,1306,0,0,245,96,572,1,0,0,0,195,0,890,307
689069,BBB 2014_October,False,0,0,0,0,3,0,44,0,0,160,0,0,0,0,56,0,47,0,5,0
676553,DDD 2014_October,False,0,0,18,0,155,11,213,0,16,127,0,0,0,0,0,0,88,0,83,29
634507,CCC 2014_February,True,0,0,0,0,26,0,247,0,1,46,0,0,2,0,751,0,109,0,126,9
551573,DDD 2013_February,True,0,0,43,0,506,0,415,0,0,177,15,233,0,0,0,0,89,0,356,86
551115,CCC 2014_February,True,0,0,0,0,227,0,382,0,4,496,0,0,2,0,1265,0,70,0,119,6
500459,DDD 2013_February,True,0,0,7,0,317,6,305,0,0,157,6,62,1,0,0,0,51,0,116,51
628119,BBB 2014_February,False,0,0,0,0,721,0,251,0,0,28,0,0,0,0,95,0,8,0,32,44
568207,FFF 2013_October,True,0,0,0,3,215,2,350,0,0,670,0,26,7,1,716,0,26,0,238,25
363749,FFF 2013_February,True,32,6,0,0,558,0,1091,0,0,3247,3,23,26,26,1127,0,34,0,673,52
629182,FFF 2014_October,False,0,0,0,0,377,0,466,0,3,846,0,36,11,9,642,0,24,0,327,54
1990127,FFF 2013_February,True,3,4,0,0,83,0,208,0,0,1115,1,3,5,0,818,0,27,0,253,22
2639540,AAA 2013_October,True,3,0,0,0,737,0,427,0,2,487,0,0,0,0,0,0,130,0,115,63
610380,GGG 2013_October,False,0,0,0,0,0,0,36,0,0,25,0,0,0,0,120,0,4,0,1,0
591165,EEE 2013_October,False,0,1,0,0,165,0,171,0,0,338,0,21,0,0,94,0,13,0,2,13
2547402,DDD 2013_February,True,0,0,11,0,303,2,155,0,0,85,5,137,0,0,0,0,37,0,142,35
2299745,BBB 2014_October,False,0,0,0,0,22,0,97,0,1,84,0,0,0,0,51,0,15,0,12,0
582954,DDD 2013_October,False,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1
98313,BBB 2013_February,True,0,0,0,0,10,0,30,0,0,0,0,0,0,0,63,0,18,0,24,0
2692969,BBB 2014_October,True,0,0,0,0,507,1,824,0,29,396,0,0,0,0,424,0,114,0,110,3
690763,CCC 2014_October,False,0,0,0,0,64,0,107,0,0,185,0,0,0,0,231,0,6,0,40,5
308850,BBB 2014_October,False,0,0,0,0,17,0,31,0,1,53,0,0,0,0,0,0,7,0,5,0
652462,GGG 2014_October,True,0,0,0,0,172,6,204,0,0,351,0,0,0,0,116,0,40,0,88,0
631573,CCC 2014_October,True,0,0,0,0,148,0,209,0,0,155,0,0,3,0,1014,0,55,0,126,5
689228,BBB 2014_October,False,0,0,0,0,8,0,84,0,0,130,0,0,0,0,120,0,20,0,6,5
565561,EEE 2013_October,False,0,12,0,0,25,0,46,0,0,93,0,0,0,0,3,0,81,0,24,6
297218,FFF 2014_October,True,0,0,0,0,87,0,262,2,2,564,0,40,3,3,688,0,82,0,330,50
471196,BBB 2013_October,True,0,0,0,0,98,10,145,0,1,25,0,0,0,0,86,0,17,0,41,12
554995,DDD 2013_February,True,0,0,18,0,1183,3,941,0,0,335,77,247,1,0,0,0,144,0,527,183
396210,DDD 2013_October,True,0,0,14,0,38,0,137,0,0,144,0,19,0,0,0,0,11,0,22,2
110881,BBB 2013_February,True,0,0,0,2,658,5,935,0,1,1747,0,26,6,23,1088,0,86,0,382,73
591078,FFF 2013_October,True,7,2,0,2,115,0,221,0,1,827,0,19,14,5,602,0,36,0,184,25
1874160,CCC 2014_October,True,0,0,28,0,578,0,666,0,0,292,0,206,5,0,5749,0,164,0,709,28
651008,BBB 2014_October,True,0,0,0,0,9,3,134,0,0,256,0,0,0,0,27,0,16,0,18,3
642448,FFF 2014_October,True,3,0,0,0,420,0,494,4,0,763,0,12,1,6,877,0,21,0,208,22
289304,FFF 2013_October,True,37,6,0,1,202,0,300,0,1,2147,0,30,13,37,701,0,50,0,296,29
687370,EEE 2014_October,True,0,0,0,0,121,0,294,0,4,896,0,97,0,0,241,0,11,0,15,32
233335,EEE 2014_October,True,0,2,0,0,251,0,302,0,9,851,0,152,2,0,226,0,29,0,18,50
322907,CCC 2014_October,False,0,0,0,0,28,0,54,0,0,1,0,0,0,0,135,0,7,0,36,6
587071,BBB 2013_October,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
592189,DDD 2013_October,True,0,0,4,0,218,0,219,0,2,161,0,64,0,0,0,0,26,0,108,3
591448,DDD 2014_February,True,0,0,15,0,473,0,356,0,9,88,0,194,0,0,0,0,101,0,459,37
686558,CCC 2014_October,True,0,0,0,0,136,0,427,2,1,247,0,3,2,0,1055,0,115,0,237,8
591574,BBB 2013_October,True,0,0,0,0,257,0,357,0,0,18,0,0,0,0,78,0,47,0,63,70
695518,CCC 2014_October,True,0,0,0,0,43,0,78,0,0,7,0,0,3,0,656,0,37,0,64,11
594291,FFF 2013_October,False,0,1,0,0,160,0,155,0,0,222,0,5,4,13,589,0,17,0,115,11
694472,CCC 2014_October,True,0,0,0,0,0,0,107,0,0,3,0,0,0,0,242,0,32,0,19,8
629120,FFF 2014_February,False,0,0,0,0,108,0,35,0,0,57,0,0,3,0,30,0,6,0,49,1
559930,DDD 2013_February,False,0,0,29,0,297,0,682,0,0,351,32,111,1,0,0,0,109,0,473,203
649435,FFF 2014_October,True,0,0,0,0,248,0,269,3,4,739,0,17,4,3,672,0,25,0,214,14
693497,FFF 2014_October,True,0,0,0,0,220,0,517,7,13,996,0,23,2,9,1341,0,70,0,347,37
654043,BBB 2014_October,True,0,0,0,0,0,0,121,0,0,149,0,0,0,0,171,0,24,0,18,0
683779,BBB 2014_October,True,0,0,0,0,174,7,281,0,2,822,0,0,0,12,239,0,45,0,31,4
305935,BBB 2013_October,False,0,0,0,0,0,0,16,0,0,0,0,0,0,0,20,0,10,0,7,0
620369,EEE 2014_February,True,0,0,0,0,1030,0,688,0,10,2800,0,191,1,0,714,0,101,0,237,58
577827,GGG 2013_October,False,0,0,0,0,5,0,20,0,0,6,0,0,0,0,0,0,23,0,13,0
2222615,FFF 2014_February,True,0,0,0,6,125,0,292,0,5,1149,0,57,13,9,1018,0,65,0,446,45
522189,BBB 2014_October,True,0,0,0,0,323,14,250,0,25,611,0,0,0,0,86,0,24,0,19,5
1448966,FFF 2014_October,True,0,0,0,0,85,0,144,3,0,1202,0,15,0,0,430,0,24,0,198,5
2512392,BBB 2013_October,True,0,0,0,0,3143,3,675,0,2,26,3,0,0,0,81,0,65,0,80,26
693488,DDD 2014_October,True,0,0,17,0,77,33,232,0,34,122,0,0,0,0,0,0,110,0,263,57
518661,GGG 2014_February,True,0,0,0,0,0,0,17,0,0,4,0,0,0,0,50,0,29,0,3,0
572131,BBB 2013_October,False,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
379558,FFF 2013_February,True,18,3,0,0,477,0,680,0,0,2806,29,39,13,18,838,0,34,0,462,33
594184,FFF 2013_October,False,0,0,0,0,92,0,63,0,0,121,0,22,6,0,9,0,9,0,62,4
587478,GGG 2013_October,False,0,0,0,0,3,3,18,0,0,20,0,0,0,0,0,0,12,0,3,0
522891,BBB 2013_October,True,0,0,0,0,301,0,173,0,0,25,0,0,0,0,167,0,33,0,47,24
652572,BBB 2014_October,True,0,0,0,0,224,1,183,0,29,868,0,0,0,0,140,0,20,0,36,0
684995,GGG 2014_October,False,0,0,0,0,198,5,70,0,0,86,0,0,0,0,1,0,25,0,50,0
2498700,AAA 2013_October,True,14,0,0,0,507,0,505,0,0,1506,0,0,0,0,0,0,53,0,228,51
274218,EEE 2014_February,True,0,0,0,0,184,0,280,0,0,483,0,295,0,0,177,0,13,0,12,54
560685,FFF 2014_February,False,0,1,0,0,189,0,167,0,5,539,0,39,12,6,204,0,16,0,159,7
584601,FFF 2013_October,True,24,19,0,6,959,0,863,0,15,2806,0,43,32,43,1071,0,63,0,584,79
561913,CCC 2014_October,True,0,0,7,0,439,0,536,0,14,395,0,52,0,0,443,0,365,0,502,27
612740,FFF 2014_February,False,0,0,0,3,107,0,166,0,0,536,0,3,6,0,639,0,63,0,253,14
390958,BBB 2013_October,True,0,0,0,0,130,0,109,0,1,6,0,0,0,0,76,0,8,0,18,2
2596621,AAA 2014_October,True,71,18,0,3,6881,1,1526,0,7,3398,0,60,16,40,579,0,77,0,594,78
2446109,DDD 2013_October,True,0,0,35,0,719,1,831,0,52,148,0,143,0,0,0,0,304,0,1151,23
689178,BBB 2014_October,False,0,0,0,0,19,0,85,0,0,189,0,0,0,0,1,0,16,0,14,4
694684,EEE 2014_October,False,0,0,0,0,102,0,73,0,0,784,0,3,0,0,1,0,0,0,9,14
695144,BBB 2014_October,True,0,0,0,0,0,0,38,0,0,92,0,0,0,0,13,0,16,0,14,0
483108,CCC 2014_October,False,0,3,0,0,446,0,708,0,3,655,0,171,0,0,676,0,72,0,228,129
683705,BBB 2014_October,True,0,0,0,0,43,3,123,0,7,492,0,0,0,0,130,0,33,0,30,0
648728,BBB 2014_October,True,0,0,0,0,5,0,327,0,1,1271,0,0,0,17,173,0,114,0,71,0
604559,DDD 2013_October,False,0,0,2,0,0,0,25,0,0,58,0,3,0,0,0,0,9,0,14,2
559168,BBB 2013_October,True,0,0,0,0,7,0,71,0,0,20,0,0,0,0,73,0,31,0,35,10
577273,CCC 2014_February,False,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,3,0
633868,EEE 2014_October,False,0,0,0,0,2,0,22,0,0,68,0,0,0,0,62,0,1,0,1,1
557477,DDD 2013_February,False,0,0,6,0,35,0,78,0,0,244,10,6,1,0,0,0,21,0,80,68
505333,FFF 2013_February,False,0,0,0,0,1,0,4,0,0,66,0,0,1,0,0,0,1,0,7,0
561715,BBB 2013_February,False,0,0,0,0,143,2,133,0,0,0,0,0,0,0,77,0,21,0,40,14
618875,FFF 2014_February,True,18,2,0,2,320,0,653,0,6,2525,0,27,16,28,947,0,88,0,431,31
603477,CCC 2014_February,True,0,2,0,0,74,0,660,0,13,589,0,227,1,0,701,0,93,0,223,41
645864,DDD 2014_October,True,0,0,2,0,577,1,318,0,3,77,0,0,0,0,0,0,23,0,73,11
613876,DDD 2014_February,False,0,0,3,0,34,0,106,0,21,130,0,24,0,0,0,0,22,0,78,7
350797,BBB 2014_October,True,0,0,0,0,0,0,136,0,10,647,0,0,0,10,172,0,25,0,32,2
538211,DDD 2013_February,False,0,0,1,0,29,0,49,0,0,10,0,0,1,0,0,0,3,0,21,26
272000,BBB 2014_October,False,0,0,0,0,1,2,66,0,0,90,0,0,0,0,0,0,15,0,12,4
389249,BBB 2014_February,True,0,0,0,0,47,1,158,0,0,26,0,0,0,0,94,0,22,0,26,37
582087,EEE 2013_October,True,0,5,0,0,1050,0,1107,0,19,7780,0,487,5,0,1757,0,138,0,311,73
678038,BBB 2014_October,True,0,0,0,0,19,0,56,0,3,90,0,0,0,0,78,0,20,0,12,1
409945,BBB 2013_October,True,0,0,0,0,169,0,99,0,0,16,0,0,0,0,68,0,45,0,59,8
570863,DDD 2014_October,True,0,0,26,0,176,0,223,0,9,157,0,0,0,0,0,0,40,0,128,40
624970,FFF 2014_October,True,10,0,0,0,56,0,571,3,3,1980,0,34,6,12,1110,0,113,0,424,31
294929,FFF 2014_October,True,1,0,0,0,312,0,631,2,1,1224,0,89,0,4,942,0,80,0,375,4
685597,CCC 2014_October,True,0,0,0,0,198,0,707,0,2,271,0,0,4,0,3137,0,286,0,169,8
599056,EEE 2014_February,True,0,1,0,0,91,0,72,0,0,234,0,44,0,0,38,0,12,0,40,13
686309,GGG 2014_October,False,0,0,0,0,3,0,20,0,0,2,0,0,0,0,0,0,10,0,4,0
75728,CCC 2014_February,False,0,0,0,0,271,0,382,0,0,83,0,0,1,0,933,0,86,0,107,5
125996,FFF 2013_February,True,3,3,0,0,177,0,442,0,0,1722,7,16,13,17,552,0,29,0,316,30
383748,FFF 2013_February,False,0,2,0,0,193,0,115,0,0,388,12,34,2,6,126,0,25,0,148,24
605988,FFF 2013_October,True,43,20,0,0,1005,0,709,0,4,2532,0,164,26,36,713,0,47,0,536,67
57285,BBB 2014_October,True,0,0,0,0,4,3,43,0,1,143,0,0,0,0,16,0,14,0,58,1
1936679,FFF 2013_February,True,29,11,0,0,1021,1,814,0,0,1833,100,86,32,13,762,0,54,0,368,27
699135,EEE 2014_October,False,0,1,0,0,1050,0,478,0,15,1049,0,54,1,0,146,0,16,0,67,74
575733,CCC 2014_February,True,0,6,0,0,1128,0,1134,0,10,1844,0,646,0,0,1216,0,147,0,499,145
2075945,DDD 2014_October,True,0,0,6,0,1622,0,588,0,72,230,0,0,0,0,0,0,149,0,253,44
416689,CCC 2014_February,True,0,0,0,0,186,0,125,0,17,8,0,0,1,0,688,0,19,0,90,3
692646,EEE 2014_October,True,0,2,0,0,623,0,466,0,5,1527,0,209,3,0,142,0,36,0,96,66
607808,BBB 2013_October,False,0,0,0,0,15,0,18,0,0,1,0,0,0,0,17,0,0,0,1,0
532491,EEE 2013_October,True,0,2,17,0,487,0,1006,0,0,891,4,184,1,0,163,0,67,0,174,107
293699,AAA 2013_October,True,0,0,0,0,43,0,59,0,0,33,0,0,0,0,0,0,9,0,38,5
641609,DDD 2014_October,False,0,0,7,0,3,0,81,0,0,162,0,0,0,0,0,0,42,0,35,7
579115,FFF 2013_October,False,0,0,0,0,28,0,17,0,0,51,0,1,5,0,1,0,2,0,20,2
607493,BBB 2013_October,True,0,0,0,0,117,0,175,0,11,10,0,0,0,0,73,0,69,0,23,40
512805,BBB 2013_February,False,0,0,0,0,245,0,93,0,0,1,0,0,0,0,1,0,11,0,27,1
604096,GGG 2013_October,True,0,0,0,0,20,1,72,0,0,246,0,0,0,0,112,0,21,0,15,0
697314,GGG 2014_October,True,0,0,0,0,35,1,186,0,0,224,0,0,0,0,104,0,33,0,33,0
488427,BBB 2013_October,True,0,0,0,0,939,0,299,0,0,19,0,0,0,0,66,0,22,0,24,12
651655,BBB 2014_October,True,0,0,0,0,26,13,273,0,9,1518,0,0,0,15,171,0,100,0,59,6
566185,CCC 2014_February,False,0,0,13,0,339,0,531,0,8,230,0,65,1,0,399,0,91,0,394,32
362223,CCC 2014_February,True,0,0,0,0,112,0,193,0,0,3,0,0,2,0,551,0,64,0,106,8
586518,FFF 2013_October,True,19,30,0,2,338,0,437,0,14,1574,0,71,32,37,1000,0,101,0,298,36
310646,FFF 2013_October,True,17,6,0,3,94,29,248,0,0,1256,0,4,11,15,473,0,28,0,206,6
484550,BBB 2014_October,False,0,0,0,0,11,0,18,0,0,38,0,0,0,0,0,0,4,0,7,0
590989,FFF 2013_October,True,0,0,0,1,59,0,128,0,0,230,0,2,3,0,528,0,23,0,123,0
622086,DDD 2014_February,True,0,0,4,0,41,0,128,0,4,103,0,79,0,0,0,0,33,0,50,8
565393,BBB 2013_October,False,0,0,0,0,52,0,167,0,0,22,0,0,0,0,28,0,46,0,58,22
565657,DDD 2013_October,True,0,0,23,0,890,135,673,0,24,87,0,217,0,0,0,0,101,0,548,76
413200,CCC 2014_October,False,0,0,0,1,76,0,313,0,0,273,0,0,2,0,878,0,65,0,180,11
605861,GGG 2013_October,False,0,0,0,0,56,0,29,0,0,33,0,0,0,0,0,0,4,0,11,0
444718,FFF 2014_February,False,0,0,0,0,26,0,63,0,0,121,0,0,3,0,80,0,13,0,51,4
57079,BBB 2013_October,False,0,0,0,0,210,5,185,0,0,51,0,0,0,0,113,0,58,0,115,39
472586,BBB 2013_February,True,0,0,0,0,185,2,55,0,0,1,0,0,0,0,51,0,7,0,21,2
654031,EEE 2014_October,True,0,0,0,0,99,0,445,0,28,2712,0,187,0,0,1264,0,37,0,96,38
505878,BBB 2014_October,False,0,0,0,0,0,0,33,0,3,63,0,0,0,0,3,0,7,0,4,0
595868,FFF 2013_October,True,17,10,0,2,1045,0,648,0,13,1682,0,91,20,37,1029,0,94,0,539,111
646638,FFF 2014_October,True,0,0,0,0,69,0,155,3,0,328,0,0,0,0,484,0,24,0,137,18
690062,CCC 2014_October,True,0,0,0,0,17,0,179,0,3,8,0,0,1,0,646,0,95,0,177,9
499848,CCC 2014_October,False,0,0,0,0,7,0,106,0,24,120,0,0,0,0,458,0,20,0,104,6
524427,DDD 2014_October,True,0,0,0,0,204,0,140,0,19,341,0,0,0,0,0,0,45,0,99,16
541706,BBB 2013_February,False,0,0,0,0,139,1,128,0,0,2,3,0,0,0,65,0,14,0,18,24
583955,DDD 2013_October,True,0,0,26,0,1385,90,584,0,34,108,0,137,0,0,0,0,75,0,455,55
675442,EEE 2014_October,False,0,0,0,0,51,0,105,0,0,248,0,0,0,0,215,0,13,0,27,8
589690,GGG 2013_October,True,0,0,0,0,47,0,149,0,0,250,0,0,0,0,149,0,49,0,22,0
605264,EEE 2013_October,True,0,7,0,0,27,0,172,0,3,754,0,83,0,0,165,0,13,0,11,23
2004143,GGG 2014_October,True,0,0,0,0,9,1,59,0,0,190,0,0,0,0,84,0,23,0,16,0
517274,FFF 2014_February,True,0,0,0,1,146,0,160,0,0,418,0,1,8,0,760,0,16,0,115,8
385341,BBB 2014_October,False,0,0,0,0,45,0,26,0,10,37,0,0,0,0,0,0,13,0,16,0
585222,FFF 2013_October,True,0,0,0,3,241,0,207,0,2,311,0,5,10,0,543,0,37,0,152,16
526559,FFF 2013_February,True,0,1,0,0,225,46,385,0,0,1104,7,0,7,0,792,0,25,0,221,17
616927,EEE 2014_February,False,0,0,0,0,543,0,211,0,6,542,0,0,2,0,121,0,8,0,9,39
510182,DDD 2013_October,True,0,0,8,0,647,1,567,0,41,94,0,129,0,0,0,0,67,0,322,81
591946,FFF 2014_October,True,0,0,0,0,229,0,484,4,0,1554,0,13,3,12,547,0,24,0,277,11
631673,FFF 2014_February,True,0,0,0,4,237,0,188,0,30,334,0,13,7,0,700,0,23,0,191,7
481790,BBB 2014_October,True,0,0,0,0,138,1,100,0,21,147,0,0,0,0,0,0,9,0,19,3
535760,BBB 2013_February,True,0,0,0,0,151,0,81,0,0,0,0,0,0,0,70,0,5,0,12,7
558907,FFF 2013_February,True,45,22,0,0,817,0,579,0,0,1474,5,37,19,41,996,0,58,0,319,56
496494,DDD 2014_October,False,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,3,1
592789,FFF 2013_October,True,1,2,0,4,396,0,494,0,13,1286,0,80,17,19,1187,0,108,0,472,35
510759,FFF 2013_February,True,0,0,0,0,1084,0,699,0,0,584,31,2,5,0,1264,0,77,0,436,44
557935,BBB 2013_February,False,0,0,0,0,54,0,103,0,0,0,0,0,0,0,17,0,38,0,37,21
544989,BBB 2013_February,False,0,0,0,0,376,1,199,0,0,0,1,0,0,0,93,0,57,1,85,16
477164,BBB 2013_February,True,0,0,0,0,31,0,29,0,0,2,0,0,0,0,53,0,5,0,17,3
378462,BBB 2013_February,True,0,0,0,0,343,0,103,0,0,0,0,0,0,0,82,0,14,0,49,17
480815,BBB 2013_February,True,0,0,0,0,1473,0,519,0,0,1,6,0,0,0,74,0,27,0,43,4
700086,BBB 2014_October,True,0,0,0,0,48,1,236,0,2,522,0,0,0,1,171,0,45,0,57,4
588482,CCC 2014_October,True,0,0,9,0,105,12,515,0,36,1170,0,83,4,0,580,0,182,0,395,18
323809,FFF 2013_February,True,23,16,0,0,394,0,755,0,0,1693,13,31,21,26,843,0,97,0,693,61
578450,EEE 2013_October,False,0,1,0,0,345,0,153,0,0,294,0,83,0,0,328,0,15,0,25,5
532413,FFF 2014_February,True,0,0,0,2,372,0,221,0,2,961,0,15,5,0,366,0,25,0,245,23
392526,CCC 2014_February,True,0,0,0,0,27,0,278,0,5,480,0,0,1,0,266,0,64,0,139,10
614263,CCC 2014_February,False,0,0,0,0,2,0,22,0,0,17,0,0,0,0,42,0,6,0,9,1
650856,CCC 2014_October,True,0,0,0,0,215,0,442,0,2,668,0,243,2,0,551,0,76,0,231,33
273782,FFF 2013_October,True,29,7,0,1,674,0,703,0,7,1027,0,23,10,16,661,0,32,0,313,56
441421,FFF 2014_October,False,0,0,0,0,166,0,169,4,2,400,0,33,5,10,88,0,18,0,89,2
630200,DDD 2014_February,True,0,0,1,0,68,0,188,0,5,156,0,10,1,0,245,0,60,0,134,16
575411,EEE 2014_October,True,0,0,0,0,126,0,164,0,0,535,0,414,0,0,113,0,11,0,18,37
532710,BBB 2013_February,False,0,0,0,0,23,0,7,0,0,1,0,0,0,0,22,0,9,0,20,3
167717,DDD 2013_February,False,0,0,4,0,37,2,95,0,0,64,1,6,1,0,0,0,26,0,36,14
695944,EEE 2014_October,True,0,0,0,0,118,0,113,0,0,311,0,3,0,0,112,0,7,0,6,10
426458,BBB 2013_October,True,0,0,0,0,130,1,147,0,0,6,0,0,0,0,149,0,2,0,10,5
512775,BBB 2013_October,True,0,0,0,0,6,0,59,0,0,16,0,0,0,0,82,0,34,0,60,9
2650555,FFF 2013_October,True,1,8,0,4,259,0,212,0,3,802,0,14,7,12,720,0,28,0,176,11
679039,CCC 2014_October,True,0,0,0,0,5,0,71,0,0,36,0,0,0,0,422,0,31,0,62,6
570215,DDD 2014_February,True,0,0,7,0,406,0,508,0,10,60,0,29,0,0,0,0,84,0,386,151
610537,DDD 2014_October,False,0,0,0,0,2,0,133,0,0,102,0,0,0,0,67,0,17,0,35,2
585852,EEE 2014_October,True,0,0,0,0,880,0,504,0,4,739,0,107,0,0,116,0,8,0,23,139
478212,CCC 2014_February,False,0,5,0,0,62,0,297,0,0,447,0,218,0,0,377,0,48,0,67,16
566381,DDD 2013_October,False,0,0,33,0,281,0,435,0,12,515,0,65,0,0,0,0,47,0,228,16
571828,FFF 2013_October,True,10,6,0,7,337,0,801,0,17,1648,0,50,17,5,639,0,62,0,441,93
377469,BBB 2014_February,True,0,0,0,0,85,0,87,0,0,8,0,0,0,0,71,0,27,0,10,2
599297,FFF 2013_October,False,0,0,0,0,56,1,126,1,0,72,0,0,3,0,32,0,68,0,114,6
554761,FFF 2013_February,True,19,4,0,0,243,5,375,0,0,1110,5,0,26,10,909,0,54,0,194,26
590147,GGG 2013_October,False,0,0,0,0,2,0,29,0,0,42,0,0,0,0,100,0,12,0,21,0
593038,EEE 2014_October,True,0,0,0,0,188,0,241,0,3,297,0,191,0,0,102,0,13,0,67,30
553280,DDD 2013_October,True,0,0,3,0,295,12,295,0,5,256,0,61,1,0,634,0,67,0,170,11
365111,BBB 2014_October,False,0,0,0,0,235,0,115,0,7,62,0,0,0,0,101,0,15,0,31,14
565883,EEE 2013_October,True,0,5,0,0,1639,0,1114,0,5,1999,0,458,0,0,798,0,43,0,163,62
446345,BBB 2013_October,False,0,0,0,0,6,0,28,0,0,5,0,0,0,0,74,0,18,0,17,2
589621,BBB 2014_October,True,0,0,0,0,256,0,380,0,13,916,0,0,0,12,128,0,98,0,32,1
99799,BBB 2014_February,True,0,0,0,0,116,7,182,0,0,7,0,0,0,0,80,0,55,0,90,16
2691267,CCC 2014_October,True,0,0,0,0,991,0,245,0,0,81,0,0,1,0,684,0,73,0,206,13
1301103,CCC 2014_October,True,0,0,0,0,6,0,94,0,7,24,0,0,6,0,315,0,121,0,95,10
695651,DDD 2014_October,True,0,0,12,0,83,0,157,0,37,30,0,0,0,0,0,0,80,0,199,40
598694,BBB 2014_February,True,0,0,0,0,45,0,207,0,0,42,0,0,0,0,175,0,47,0,51,19
323090,BBB 2013_October,True,0,0,0,0,18,0,87,0,0,9,0,0,0,0,77,0,11,0,17,7
585457,GGG 2013_October,False,0,0,0,0,36,0,19,0,0,0,0,0,0,0,0,0,2,0,1,0
501869,FFF 2013_February,False,0,0,0,0,84,0,83,0,0,126,5,0,2,0,9,0,6,0,37,0
647983,EEE 2014_October,True,0,0,0,0,276,0,174,0,5,488,0,44,0,0,61,0,13,0,13,30
599853,GGG 2013_October,False,0,0,0,0,216,2,300,0,0,126,0,0,0,0,94,0,49,0,44,0
607062,BBB 2014_October,True,0,0,0,0,63,0,140,0,2,151,0,0,0,0,147,0,30,0,35,3
1431750,BBB 2014_February,False,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
415399,GGG 2014_February,False,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,133,0,8,0
323606,BBB 2013_October,True,0,0,0,0,217,0,239,0,0,12,0,0,0,0,107,0,37,0,61,18
582709,BBB 2014_October,True,0,0,0,0,185,0,155,0,0,544,0,0,0,0,86,0,17,0,35,0
688287,EEE 2014_October,True,0,0,0,0,168,0,193,0,3,437,0,314,0,0,196,0,6,0,37,21
482766,BBB 2013_February,True,0,0,0,0,46,0,80,0,0,1,1,0,0,0,90,0,14,0,59,4
39208,BBB 2014_October,True,0,0,0,0,461,20,490,0,4,738,0,0,0,5,148,0,71,0,122,8
2133207,BBB 2014_February,True,0,0,0,0,27,0,47,0,0,3,0,0,0,0,45,0,8,0,14,12
2142243,DDD 2014_October,True,0,0,6,0,805,2,494,0,52,117,0,10,0,0,0,0,185,0,181,36
424112,CCC 2014_February,True,0,0,0,0,37,0,175,0,0,13,0,0,4,0,354,0,86,0,112,6
554206,BBB 2013_February,True,0,0,0,0,235,1,208,0,0,1,0,0,0,0,80,0,20,0,73,3
536318,BBB 2013_October,True,0,0,0,0,236,2,178,0,0,22,0,0,0,0,79,0,43,0,46,22
630008,GGG 2014_February,False,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
507084,FFF 2013_October,False,0,0,0,0,116,0,61,0,0,38,0,0,2,0,0,0,14,0,23,0
100064,FFF 2013_October,True,26,16,0,6,567,0,793,0,3,3559,0,59,25,34,705,0,68,0,590,63
676011,BBB 2014_October,False,0,0,0,0,0,0,18,0,0,22,0,0,0,0,0,0,3,0,0,0
610904,EEE 2014_October,True,0,0,0,0,539,0,1214,0,0,2185,0,886,9,0,2942,0,113,0,273,123
593345,BBB 2014_February,False,0,0,5,0,67,0,168,0,0,70,0,0,0,0,68,0,24,0,85,8
469761,EEE 2014_February,True,0,2,0,0,334,0,762,0,21,2565,0,516,4,0,1536,0,275,0,211,113
