id_student,activity_type,sum_click,final_result
566346,subpage,50,Pass
566346,url,24,Pass
605771,forumng,1392,Pass
605771,glossary,18,Pass
605771,oucollaborate,4,Pass
605771,oucontent,2325,Pass
605771,ouelluminate,0,Pass
605771,questionnaire,15,Pass
605771,quiz,103,Pass
605771,resource,132,Pass
605771,sharedsubpage,0,Pass
605771,subpage,181,Pass
605771,url,2,Pass
415760,forumng,37,Pass
415760,glossary,0,Pass
415760,oucollaborate,0,Pass
415760,oucontent,0,Pass
415760,ouelluminate,0,Pass
415760,questionnaire,0,Pass
415760,quiz,64,Pass
415760,resource,14,Pass
415760,sharedsubpage,0,Pass
415760,subpage,15,Pass
415760,url,6,Pass
511295,forumng,0,Fail
511295,glossary,0,Fail
511295,oucollaborate,0,Fail
511295,oucontent,7,Fail
511295,ouelluminate,0,Fail
511295,questionnaire,0,Fail
511295,quiz,0,Fail
511295,resource,8,Fail
511295,sharedsubpage,0,Fail
511295,subpage,4,Fail
511295,url,1,Fail
575560,forumng,315,Pass
575560,glossary,1,Pass
575560,oucollaborate,0,Pass
575560,oucontent,15,Pass
575560,ouelluminate,0,Pass
575560,questionnaire,0,Pass
575560,quiz,63,Pass
575560,resource,17,Pass
575560,sharedsubpage,0,Pass
575560,subpage,16,Pass
575560,url,1,Pass
502694,forumng,1765,Pass
502694,glossary,11,Pass
502694,oucollaborate,0,Pass
502694,oucontent,0,Pass
502694,ouelluminate,0,Pass
502694,questionnaire,0,Pass
502694,quiz,78,Pass
502694,resource,27,Pass
502694,sharedsubpage,0,Pass
502694,subpage,59,Pass
502694,url,25,Pass
634772,forumng,91,Pass
634772,glossary,2,Pass
634772,oucollaborate,0,Pass
634772,oucontent,732,Pass
634772,ouelluminate,0,Pass
634772,questionnaire,12,Pass
634772,quiz,152,Pass
634772,resource,15,Pass
634772,sharedsubpage,0,Pass
634772,subpage,21,Pass
634772,url,1,Pass
583007,forumng,0,Fail
583007,glossary,0,Fail
583007,oucollaborate,0,Fail
583007,oucontent,0,Fail
583007,ouelluminate,0,Fail
583007,questionnaire,0,Fail
583007,quiz,0,Fail
583007,resource,0,Fail
583007,sharedsubpage,0,Fail
583007,subpage,0,Fail
583007,url,0,Fail
564792,forumng,231,Fail
564792,glossary,0,Fail
564792,oucollaborate,0,Fail
564792,oucontent,53,Fail
564792,ouelluminate,0,Fail
564792,questionnaire,0,Fail
564792,quiz,59,Fail
564792,resource,42,Fail
564792,sharedsubpage,0,Fail
564792,subpage,43,Fail
564792,url,11,Fail
245784,forumng,1,Fail
245784,glossary,4,Fail
245784,oucollaborate,2,Fail
245784,oucontent,950,Fail
245784,ouelluminate,0,Fail
245784,questionnaire,0,Fail
245784,quiz,73,Fail
245784,resource,22,Fail
245784,sharedsubpage,0,Fail
245784,subpage,41,Fail
245784,url,7,Fail
2094350,forumng,129,Fail
2094350,glossary,0,Fail
2094350,oucollaborate,0,Fail
2094350,oucontent,0,Fail
2094350,ouelluminate,0,Fail
2094350,questionnaire,0,Fail
2094350,quiz,99,Fail
2094350,resource,8,Fail
2094350,sharedsubpage,0,Fail
2094350,subpage,17,Fail
2094350,url,10,Fail
653068,forumng,0,Pass
653068,glossary,0,Pass
653068,oucollaborate,0,Pass
653068,oucontent,244,Pass
653068,ouelluminate,0,Pass
653068,questionnaire,0,Pass
653068,quiz,0,Pass
653068,resource,22,Pass
653068,sharedsubpage,0,Pass
653068,subpage,25,Pass
653068,url,0,Pass
586072,forumng,20,Fail
586072,glossary,0,Fail
586072,oucollaborate,0,Fail
586072,oucontent,0,Fail
586072,ouelluminate,0,Fail
586072,questionnaire,0,Fail
586072,quiz,21,Fail
586072,resource,36,Fail
586072,sharedsubpage,0,Fail
586072,subpage,49,Fail
586072,url,5,Fail
593476,forumng,96,Pass
593476,glossary,0,Pass
593476,oucollaborate,7,Pass
593476,oucontent,246,Pass
593476,ouelluminate,0,Pass
593476,questionnaire,0,Pass
593476,quiz,159,Pass
593476,resource,36,Pass
593476,sharedsubpage,0,Pass
593476,subpage,37,Pass
593476,url,2,Pass
500819,forumng,329,Pass
500819,glossary,4,Pass
500819,oucollaborate,0,Pass
500819,oucontent,0,Pass
500819,ouelluminate,1,Pass
500819,questionnaire,0,Pass
500819,quiz,73,Pass
500819,resource,6,Pass
500819,sharedsubpage,0,Pass
500819,subpage,12,Pass
500819,url,7,Pass
134563,forumng,4237,Pass
134563,glossary,1,Pass
134563,oucollaborate,9,Pass
134563,oucontent,38,Pass
134563,ouelluminate,0,Pass
134563,questionnaire,0,Pass
134563,quiz,99,Pass
134563,resource,40,Pass
134563,sharedsubpage,0,Pass
134563,subpage,62,Pass
134563,url,24,Pass
371679,forumng,183,Pass
371679,glossary,0,Pass
371679,oucollaborate,0,Pass
371679,oucontent,2,Pass
371679,ouelluminate,0,Pass
371679,questionnaire,0,Pass
371679,quiz,82,Pass
371679,resource,29,Pass
371679,sharedsubpage,0,Pass
371679,subpage,38,Pass
371679,url,13,Pass
2414945,forumng,58,Fail
2414945,glossary,1,Fail
2414945,oucollaborate,2,Fail
2414945,oucontent,206,Fail
2414945,ouelluminate,0,Fail
2414945,questionnaire,0,Fail
2414945,quiz,1,Fail
2414945,resource,21,Fail
2414945,sharedsubpage,0,Fail
2414945,subpage,17,Fail
2414945,url,1,Fail
553508,forumng,81,Pass
553508,glossary,0,Pass
553508,oucollaborate,0,Pass
553508,oucontent,0,Pass
553508,ouelluminate,0,Pass
553508,questionnaire,0,Pass
553508,quiz,68,Pass
553508,resource,5,Pass
553508,sharedsubpage,0,Pass
553508,subpage,16,Pass
553508,url,3,Pass
596728,forumng,87,Pass
596728,glossary,3,Pass
596728,oucollaborate,6,Pass
596728,oucontent,266,Pass
596728,ouelluminate,0,Pass
596728,questionnaire,0,Pass
596728,quiz,214,Pass
596728,resource,22,Pass
596728,sharedsubpage,0,Pass
596728,subpage,19,Pass
596728,url,1,Pass
2415414,forumng,347,Pass
2415414,glossary,2,Pass
2415414,oucollaborate,1,Pass
2415414,oucontent,41,Pass
2415414,ouelluminate,0,Pass
2415414,questionnaire,0,Pass
2415414,quiz,94,Pass
2415414,resource,72,Pass
2415414,sharedsubpage,0,Pass
2415414,subpage,152,Pass
2415414,url,33,Pass
610416,forumng,741,Pass
610416,glossary,2,Pass
610416,oucollaborate,0,Pass
610416,oucontent,94,Pass
610416,ouelluminate,0,Pass
610416,questionnaire,0,Pass
610416,quiz,162,Pass
610416,resource,27,Pass
610416,sharedsubpage,0,Pass
610416,subpage,34,Pass
610416,url,90,Pass
598230,forumng,709,Pass
598230,glossary,7,Pass
598230,oucollaborate,4,Pass
598230,oucontent,69,Pass
598230,ouelluminate,0,Pass
598230,questionnaire,0,Pass
598230,quiz,118,Pass
598230,resource,18,Pass
598230,sharedsubpage,0,Pass
598230,subpage,51,Pass
598230,url,106,Pass
555414,forumng,284,Pass
555414,glossary,4,Pass
555414,oucollaborate,0,Pass
555414,oucontent,1,Pass
555414,ouelluminate,2,Pass
555414,questionnaire,0,Pass
555414,quiz,75,Pass
555414,resource,39,Pass
555414,sharedsubpage,0,Pass
555414,subpage,56,Pass
555414,url,29,Pass
633603,forumng,100,Fail
633603,glossary,4,Fail
633603,oucollaborate,3,Fail
633603,oucontent,37,Fail
633603,ouelluminate,0,Fail
633603,questionnaire,0,Fail
633603,quiz,128,Fail
633603,resource,64,Fail
633603,sharedsubpage,0,Fail
633603,subpage,49,Fail
633603,url,21,Fail
621703,forumng,0,Fail
621703,glossary,0,Fail
621703,oucollaborate,0,Fail
621703,oucontent,0,Fail
621703,ouelluminate,0,Fail
621703,questionnaire,0,Fail
621703,quiz,0,Fail
621703,resource,0,Fail
621703,sharedsubpage,0,Fail
621703,subpage,0,Fail
621703,url,1,Fail
397414,forumng,6,Pass
397414,glossary,2,Pass
397414,oucollaborate,0,Pass
397414,oucontent,515,Pass
397414,ouelluminate,0,Pass
397414,questionnaire,3,Pass
397414,quiz,52,Pass
397414,resource,40,Pass
397414,sharedsubpage,0,Pass
397414,subpage,43,Pass
397414,url,2,Pass
550921,forumng,3016,Pass
550921,glossary,0,Pass
550921,oucollaborate,0,Pass
550921,oucontent,1,Pass
550921,ouelluminate,12,Pass
550921,questionnaire,0,Pass
550921,quiz,271,Pass
550921,resource,33,Pass
550921,sharedsubpage,0,Pass
550921,subpage,132,Pass
550921,url,17,Pass
625713,forumng,5,Fail
625713,glossary,0,Fail
625713,oucollaborate,0,Fail
625713,oucontent,1,Fail
625713,ouelluminate,0,Fail
625713,questionnaire,0,Fail
625713,quiz,67,Fail
625713,resource,35,Fail
625713,sharedsubpage,0,Fail
625713,subpage,15,Fail
625713,url,6,Fail
2494258,forumng,0,Pass
2494258,glossary,0,Pass
2494258,oucollaborate,0,Pass
2494258,oucontent,252,Pass
2494258,ouelluminate,0,Pass
2494258,questionnaire,5,Pass
2494258,quiz,1,Pass
2494258,resource,12,Pass
2494258,sharedsubpage,0,Pass
2494258,subpage,6,Pass
2494258,url,0,Pass
556860,forumng,1413,Fail
556860,glossary,4,Fail
556860,oucollaborate,0,Fail
556860,oucontent,1,Fail
556860,ouelluminate,0,Fail
556860,questionnaire,0,Fail
556860,quiz,80,Fail
556860,resource,47,Fail
556860,sharedsubpage,0,Fail
556860,subpage,84,Fail
556860,url,23,Fail
567429,forumng,103,Pass
567429,glossary,0,Pass
567429,oucollaborate,0,Pass
567429,oucontent,26,Pass
567429,ouelluminate,0,Pass
567429,questionnaire,0,Pass
567429,quiz,83,Pass
567429,resource,6,Pass
567429,sharedsubpage,0,Pass
567429,subpage,22,Pass
567429,url,4,Pass
650958,forumng,683,Pass
650958,glossary,5,Pass
650958,oucollaborate,6,Pass
650958,oucontent,1058,Pass
650958,ouelluminate,0,Pass
650958,questionnaire,13,Pass
650958,quiz,208,Pass
650958,resource,67,Pass
650958,sharedsubpage,0,Pass
650958,subpage,76,Pass
650958,url,5,Pass
594529,forumng,383,Pass
594529,glossary,3,Pass
594529,oucollaborate,0,Pass
594529,oucontent,14,Pass
594529,ouelluminate,0,Pass
594529,questionnaire,0,Pass
594529,quiz,96,Pass
594529,resource,12,Pass
594529,sharedsubpage,0,Pass
594529,subpage,31,Pass
594529,url,11,Pass
508662,forumng,6176,Pass
508662,glossary,3,Pass
508662,oucollaborate,0,Pass
508662,oucontent,0,Pass
508662,ouelluminate,4,Pass
508662,questionnaire,0,Pass
508662,quiz,70,Pass
508662,resource,41,Pass
508662,sharedsubpage,0,Pass
508662,subpage,92,Pass
508662,url,32,Pass
583367,forumng,0,Fail
583367,glossary,0,Fail
583367,oucollaborate,0,Fail
583367,oucontent,1,Fail
583367,ouelluminate,0,Fail
583367,questionnaire,0,Fail
583367,quiz,0,Fail
583367,resource,6,Fail
583367,sharedsubpage,0,Fail
583367,subpage,8,Fail
583367,url,2,Fail
618589,forumng,31,Fail
618589,glossary,2,Fail
618589,oucollaborate,60,Fail
618589,oucontent,552,Fail
618589,ouelluminate,0,Fail
618589,questionnaire,0,Fail
618589,quiz,82,Fail
618589,resource,76,Fail
618589,sharedsubpage,0,Fail
618589,subpage,41,Fail
618589,url,1,Fail
1411627,forumng,1772,Pass
1411627,glossary,9,Pass
1411627,oucollaborate,2,Pass
1411627,oucontent,4,Pass
1411627,ouelluminate,0,Pass
1411627,questionnaire,0,Pass
1411627,quiz,176,Pass
1411627,resource,86,Pass
1411627,sharedsubpage,0,Pass
1411627,subpage,114,Pass
1411627,url,48,Pass
519859,forumng,88,Pass
519859,glossary,0,Pass
519859,oucollaborate,0,Pass
519859,oucontent,69,Pass
519859,ouelluminate,0,Pass
519859,questionnaire,0,Pass
519859,quiz,116,Pass
519859,resource,169,Pass
519859,sharedsubpage,0,Pass
519859,subpage,190,Pass
519859,url,106,Pass
541013,forumng,1358,Pass
541013,glossary,2,Pass
541013,oucollaborate,0,Pass
541013,oucontent,3,Pass
541013,ouelluminate,2,Pass
541013,questionnaire,0,Pass
541013,quiz,145,Pass
541013,resource,102,Pass
541013,sharedsubpage,0,Pass
541013,subpage,192,Pass
541013,url,50,Pass
2591974,forumng,103,Pass
2591974,glossary,0,Pass
2591974,oucollaborate,0,Pass
2591974,oucontent,21,Pass
2591974,ouelluminate,0,Pass
2591974,questionnaire,0,Pass
2591974,quiz,63,Pass
2591974,resource,15,Pass
2591974,sharedsubpage,0,Pass
2591974,subpage,51,Pass
2591974,url,41,Pass
488863,forumng,180,Pass
488863,glossary,2,Pass
488863,oucollaborate,0,Pass
488863,oucontent,1,Pass
488863,ouelluminate,3,Pass
488863,questionnaire,0,Pass
488863,quiz,92,Pass
488863,resource,9,Pass
488863,sharedsubpage,0,Pass
488863,subpage,27,Pass
488863,url,8,Pass
614601,forumng,65,Pass
614601,glossary,0,Pass
614601,oucollaborate,0,Pass
614601,oucontent,23,Pass
614601,ouelluminate,0,Pass
614601,questionnaire,0,Pass
614601,quiz,90,Pass
614601,resource,6,Pass
614601,sharedsubpage,0,Pass
614601,subpage,6,Pass
614601,url,2,Pass
567402,forumng,66,Pass
567402,glossary,0,Pass
567402,oucollaborate,0,Pass
567402,oucontent,13,Pass
567402,ouelluminate,0,Pass
567402,questionnaire,0,Pass
567402,quiz,86,Pass
567402,resource,26,Pass
567402,sharedsubpage,0,Pass
567402,subpage,36,Pass
567402,url,9,Pass
556892,forumng,1447,Pass
556892,glossary,0,Pass
556892,oucollaborate,0,Pass
556892,oucontent,0,Pass
556892,ouelluminate,1,Pass
556892,questionnaire,0,Pass
556892,quiz,159,Pass
556892,resource,20,Pass
556892,sharedsubpage,0,Pass
556892,subpage,22,Pass
556892,url,10,Pass
2597543,forumng,110,Pass
2597543,glossary,0,Pass
2597543,oucollaborate,1,Pass
2597543,oucontent,38,Pass
2597543,ouelluminate,0,Pass
2597543,questionnaire,0,Pass
2597543,quiz,70,Pass
2597543,resource,57,Pass
2597543,sharedsubpage,0,Pass
2597543,subpage,102,Pass
2597543,url,48,Pass
594762,forumng,19,Pass
594762,glossary,0,Pass
594762,oucollaborate,0,Pass
594762,oucontent,12,Pass
594762,ouelluminate,0,Pass
594762,questionnaire,0,Pass
594762,quiz,69,Pass
594762,resource,121,Pass
594762,sharedsubpage,0,Pass
594762,subpage,180,Pass
594762,url,22,Pass
536900,forumng,6,Pass
536900,glossary,0,Pass
536900,oucollaborate,0,Pass
536900,oucontent,0,Pass
536900,ouelluminate,0,Pass
536900,questionnaire,0,Pass
536900,quiz,66,Pass
536900,resource,10,Pass
536900,sharedsubpage,0,Pass
536900,subpage,5,Pass
536900,url,3,Pass
408975,forumng,29,Pass
408975,glossary,0,Pass
408975,oucollaborate,0,Pass
408975,oucontent,4,Pass
408975,ouelluminate,0,Pass
408975,questionnaire,0,Pass
408975,quiz,32,Pass
408975,resource,8,Pass
408975,sharedsubpage,0,Pass
408975,subpage,12,Pass
408975,url,6,Pass
585652,forumng,7,Pass
585652,glossary,0,Pass
585652,oucollaborate,0,Pass
585652,oucontent,7,Pass
585652,ouelluminate,0,Pass
585652,questionnaire,0,Pass
585652,quiz,55,Pass
585652,resource,13,Pass
585652,sharedsubpage,0,Pass
585652,subpage,14,Pass
585652,url,11,Pass
536629,forumng,66,Pass
536629,glossary,0,Pass
536629,oucollaborate,0,Pass
536629,oucontent,8,Pass
536629,ouelluminate,0,Pass
536629,questionnaire,0,Pass
536629,quiz,114,Pass
536629,resource,7,Pass
536629,sharedsubpage,0,Pass
536629,subpage,18,Pass
536629,url,8,Pass
609010,forumng,57,Pass
609010,glossary,0,Pass
609010,oucollaborate,0,Pass
609010,oucontent,7,Pass
609010,ouelluminate,0,Pass
609010,questionnaire,0,Pass
609010,quiz,80,Pass
609010,resource,8,Pass
609010,sharedsubpage,0,Pass
609010,subpage,14,Pass
609010,url,1,Pass
572496,forumng,224,Pass
572496,glossary,0,Pass
572496,oucollaborate,24,Pass
572496,oucontent,471,Pass
572496,ouelluminate,0,Pass
572496,questionnaire,1,Pass
572496,quiz,114,Pass
572496,resource,40,Pass
572496,sharedsubpage,0,Pass
572496,subpage,33,Pass
572496,url,3,Pass
485534,forumng,334,Pass
485534,glossary,0,Pass
485534,oucollaborate,0,Pass
485534,oucontent,25,Pass
485534,ouelluminate,0,Pass
485534,questionnaire,0,Pass
485534,quiz,107,Pass
485534,resource,42,Pass
485534,sharedsubpage,0,Pass
485534,subpage,48,Pass
485534,url,47,Pass
2382253,forumng,10,Fail
2382253,glossary,1,Fail
2382253,oucollaborate,0,Fail
2382253,oucontent,6,Fail
2382253,ouelluminate,0,Fail
2382253,questionnaire,0,Fail
2382253,quiz,72,Fail
2382253,resource,49,Fail
2382253,sharedsubpage,0,Fail
2382253,subpage,66,Fail
2382253,url,32,Fail
698362,forumng,330,Pass
698362,glossary,3,Pass
698362,oucollaborate,5,Pass
698362,oucontent,628,Pass
698362,ouelluminate,0,Pass
698362,questionnaire,6,Pass
698362,quiz,63,Pass
698362,resource,45,Pass
698362,sharedsubpage,0,Pass
698362,subpage,46,Pass
698362,url,0,Pass
553807,forumng,317,Fail
553807,glossary,1,Fail
553807,oucollaborate,0,Fail
553807,oucontent,3,Fail
553807,ouelluminate,0,Fail
553807,questionnaire,0,Fail
553807,quiz,80,Fail
553807,resource,30,Fail
553807,sharedsubpage,0,Fail
553807,subpage,49,Fail
553807,url,22,Fail
242390,forumng,54,Fail
242390,glossary,0,Fail
242390,oucollaborate,0,Fail
242390,oucontent,0,Fail
242390,ouelluminate,0,Fail
242390,questionnaire,0,Fail
242390,quiz,17,Fail
242390,resource,4,Fail
242390,sharedsubpage,0,Fail
242390,subpage,7,Fail
242390,url,10,Fail
678680,forumng,109,Pass
678680,glossary,4,Pass
678680,oucollaborate,26,Pass
678680,oucontent,478,Pass
678680,ouelluminate,0,Pass
678680,questionnaire,0,Pass
678680,quiz,118,Pass
678680,resource,84,Pass
678680,sharedsubpage,0,Pass
678680,subpage,26,Pass
678680,url,0,Pass
2363875,forumng,96,Pass
2363875,glossary,0,Pass
2363875,oucollaborate,0,Pass
2363875,oucontent,13,Pass
2363875,ouelluminate,0,Pass
2363875,questionnaire,0,Pass
2363875,quiz,48,Pass
2363875,resource,112,Pass
2363875,sharedsubpage,0,Pass
2363875,subpage,143,Pass
2363875,url,7,Pass
605009,forumng,298,Pass
605009,glossary,0,Pass
605009,oucollaborate,0,Pass
605009,oucontent,3,Pass
605009,ouelluminate,0,Pass
605009,questionnaire,0,Pass
605009,quiz,138,Pass
605009,resource,20,Pass
605009,sharedsubpage,0,Pass
605009,subpage,31,Pass
605009,url,5,Pass
560567,forumng,34,Pass
560567,glossary,1,Pass
560567,oucollaborate,0,Pass
560567,oucontent,21,Pass
560567,ouelluminate,0,Pass
560567,questionnaire,0,Pass
560567,quiz,75,Pass
560567,resource,15,Pass
560567,sharedsubpage,0,Pass
560567,subpage,21,Pass
560567,url,29,Pass
565513,forumng,745,Pass
565513,glossary,0,Pass
565513,oucollaborate,0,Pass
565513,oucontent,37,Pass
565513,ouelluminate,0,Pass
565513,questionnaire,0,Pass
565513,quiz,78,Pass
565513,resource,61,Pass
565513,sharedsubpage,0,Pass
565513,subpage,106,Pass
565513,url,23,Pass
2340190,forumng,0,Fail
2340190,glossary,0,Fail
2340190,oucollaborate,0,Fail
2340190,oucontent,0,Fail
2340190,ouelluminate,0,Fail
2340190,questionnaire,0,Fail
2340190,quiz,0,Fail
2340190,resource,1,Fail
2340190,sharedsubpage,0,Fail
2340190,subpage,2,Fail
2340190,url,0,Fail
434397,forumng,50,Pass
434397,glossary,2,Pass
434397,oucollaborate,0,Pass
434397,oucontent,39,Pass
434397,ouelluminate,0,Pass
434397,questionnaire,0,Pass
434397,quiz,79,Pass
434397,resource,48,Pass
434397,sharedsubpage,0,Pass
434397,subpage,114,Pass
434397,url,44,Pass
627115,forumng,42,Pass
627115,glossary,0,Pass
627115,oucollaborate,0,Pass
627115,oucontent,9,Pass
627115,ouelluminate,0,Pass
627115,questionnaire,0,Pass
627115,quiz,74,Pass
627115,resource,49,Pass
627115,sharedsubpage,0,Pass
627115,subpage,85,Pass
627115,url,29,Pass
606442,forumng,0,Pass
606442,glossary,0,Pass
606442,oucollaborate,0,Pass
606442,oucontent,477,Pass
606442,ouelluminate,0,Pass
606442,questionnaire,0,Pass
606442,quiz,140,Pass
606442,resource,24,Pass
606442,sharedsubpage,0,Pass
606442,subpage,16,Pass
606442,url,4,Pass
476769,forumng,9,Pass
476769,glossary,2,Pass
476769,oucollaborate,21,Pass
476769,oucontent,363,Pass
476769,ouelluminate,0,Pass
476769,questionnaire,3,Pass
476769,quiz,118,Pass
476769,resource,51,Pass
476769,sharedsubpage,0,Pass
476769,subpage,21,Pass
476769,url,1,Pass
560160,forumng,0,Fail
560160,glossary,0,Fail
560160,oucollaborate,0,Fail
560160,oucontent,0,Fail
560160,ouelluminate,0,Fail
560160,questionnaire,0,Fail
560160,quiz,0,Fail
560160,resource,7,Fail
560160,sharedsubpage,0,Fail
560160,subpage,9,Fail
560160,url,2,Fail
567033,forumng,331,Pass
567033,glossary,0,Pass
567033,oucollaborate,0,Pass
567033,oucontent,18,Pass
567033,ouelluminate,0,Pass
567033,questionnaire,0,Pass
567033,quiz,73,Pass
567033,resource,34,Pass
567033,sharedsubpage,0,Pass
567033,subpage,49,Pass
567033,url,10,Pass
634833,forumng,1090,Pass
634833,glossary,0,Pass
634833,oucollaborate,0,Pass
634833,oucontent,46,Pass
634833,ouelluminate,0,Pass
634833,questionnaire,0,Pass
634833,quiz,95,Pass
634833,resource,27,Pass
634833,sharedsubpage,1,Pass
634833,subpage,26,Pass
634833,url,29,Pass
1789199,forumng,89,Pass
1789199,glossary,0,Pass
1789199,oucollaborate,0,Pass
1789199,oucontent,1,Pass
1789199,ouelluminate,1,Pass
1789199,questionnaire,0,Pass
1789199,quiz,84,Pass
1789199,resource,316,Pass
1789199,sharedsubpage,0,Pass
1789199,subpage,273,Pass
1789199,url,55,Pass
646352,forumng,71,Fail
646352,glossary,11,Fail
646352,oucollaborate,0,Fail
646352,oucontent,205,Fail
646352,ouelluminate,0,Fail
646352,questionnaire,0,Fail
646352,quiz,0,Fail
646352,resource,29,Fail
646352,sharedsubpage,0,Fail
646352,subpage,59,Fail
646352,url,9,Fail
548197,forumng,227,Pass
548197,glossary,0,Pass
548197,oucollaborate,0,Pass
548197,oucontent,19,Pass
548197,ouelluminate,0,Pass
548197,questionnaire,0,Pass
548197,quiz,76,Pass
548197,resource,45,Pass
548197,sharedsubpage,0,Pass
548197,subpage,60,Pass
548197,url,36,Pass
2132966,forumng,329,Pass
2132966,glossary,0,Pass
2132966,oucollaborate,0,Pass
2132966,oucontent,13,Pass
2132966,ouelluminate,0,Pass
2132966,questionnaire,0,Pass
2132966,quiz,94,Pass
2132966,resource,8,Pass
2132966,sharedsubpage,0,Pass
2132966,subpage,16,Pass
2132966,url,4,Pass
535800,forumng,275,Pass
535800,glossary,0,Pass
535800,oucollaborate,0,Pass
535800,oucontent,2,Pass
535800,ouelluminate,0,Pass
535800,questionnaire,0,Pass
535800,quiz,79,Pass
535800,resource,34,Pass
535800,sharedsubpage,0,Pass
535800,subpage,39,Pass
535800,url,16,Pass
628751,forumng,245,Pass
628751,glossary,0,Pass
628751,oucollaborate,0,Pass
628751,oucontent,173,Pass
628751,ouelluminate,0,Pass
628751,questionnaire,0,Pass
628751,quiz,146,Pass
628751,resource,56,Pass
628751,sharedsubpage,0,Pass
628751,subpage,73,Pass
628751,url,15,Pass
247513,forumng,287,Pass
247513,glossary,0,Pass
247513,oucollaborate,0,Pass
247513,oucontent,13,Pass
247513,ouelluminate,0,Pass
247513,questionnaire,0,Pass
247513,quiz,65,Pass
247513,resource,33,Pass
247513,sharedsubpage,0,Pass
247513,subpage,36,Pass
247513,url,29,Pass
534163,forumng,38,Fail
534163,glossary,0,Fail
534163,oucollaborate,0,Fail
534163,oucontent,0,Fail
534163,ouelluminate,0,Fail
534163,questionnaire,0,Fail
534163,quiz,89,Fail
534163,resource,8,Fail
534163,sharedsubpage,0,Fail
534163,subpage,8,Fail
534163,url,21,Fail
327641,forumng,0,Pass
327641,glossary,0,Pass
327641,oucollaborate,0,Pass
327641,oucontent,5,Pass
327641,ouelluminate,0,Pass
327641,questionnaire,0,Pass
327641,quiz,65,Pass
327641,resource,7,Pass
327641,sharedsubpage,0,Pass
327641,subpage,11,Pass
327641,url,9,Pass
397118,forumng,755,Pass
397118,glossary,0,Pass
397118,oucollaborate,0,Pass
397118,oucontent,2,Pass
397118,ouelluminate,0,Pass
397118,questionnaire,0,Pass
397118,quiz,70,Pass
397118,resource,8,Pass
397118,sharedsubpage,0,Pass
397118,subpage,13,Pass
397118,url,6,Pass
571395,forumng,0,Fail
571395,glossary,0,Fail
571395,oucollaborate,1,Fail
571395,oucontent,10,Fail
571395,ouelluminate,0,Fail
571395,questionnaire,0,Fail
571395,quiz,0,Fail
571395,resource,4,Fail
571395,sharedsubpage,0,Fail
571395,subpage,10,Fail
571395,url,0,Fail
690967,forumng,136,Pass
690967,glossary,0,Pass
690967,oucollaborate,12,Pass
690967,oucontent,458,Pass
690967,ouelluminate,0,Pass
690967,questionnaire,0,Pass
690967,quiz,0,Pass
690967,resource,53,Pass
690967,sharedsubpage,0,Pass
690967,subpage,48,Pass
690967,url,4,Pass
360877,forumng,293,Pass
360877,glossary,0,Pass
360877,oucollaborate,0,Pass
360877,oucontent,0,Pass
360877,ouelluminate,0,Pass
360877,questionnaire,0,Pass
360877,quiz,79,Pass
360877,resource,40,Pass
360877,sharedsubpage,0,Pass
360877,subpage,94,Pass
360877,url,5,Pass
613355,forumng,94,Pass
613355,glossary,0,Pass
613355,oucollaborate,0,Pass
613355,oucontent,14,Pass
613355,ouelluminate,0,Pass
613355,questionnaire,0,Pass
613355,quiz,70,Pass
613355,resource,21,Pass
613355,sharedsubpage,0,Pass
613355,subpage,29,Pass
613355,url,5,Pass
555672,forumng,489,Pass
555672,glossary,0,Pass
555672,oucollaborate,0,Pass
555672,oucontent,2,Pass
555672,ouelluminate,0,Pass
555672,questionnaire,0,Pass
555672,quiz,91,Pass
555672,resource,93,Pass
555672,sharedsubpage,0,Pass
555672,subpage,146,Pass
555672,url,20,Pass
603543,forumng,13,Fail
603543,glossary,1,Fail
603543,oucollaborate,0,Fail
603543,oucontent,0,Fail
603543,ouelluminate,0,Fail
603543,questionnaire,0,Fail
603543,quiz,1,Fail
603543,resource,2,Fail
603543,sharedsubpage,0,Fail
603543,subpage,6,Fail
603543,url,3,Fail
365452,forumng,432,Pass
365452,glossary,2,Pass
365452,oucollaborate,0,Pass
365452,oucontent,2,Pass
365452,ouelluminate,1,Pass
365452,questionnaire,0,Pass
365452,quiz,132,Pass
365452,resource,43,Pass
365452,sharedsubpage,0,Pass
365452,subpage,109,Pass
365452,url,28,Pass
2487785,forumng,264,Pass
2487785,glossary,1,Pass
2487785,oucollaborate,0,Pass
2487785,oucontent,37,Pass
2487785,ouelluminate,0,Pass
2487785,questionnaire,0,Pass
2487785,quiz,105,Pass
2487785,resource,29,Pass
2487785,sharedsubpage,0,Pass
2487785,subpage,63,Pass
2487785,url,23,Pass
467756,forumng,59,Fail
467756,glossary,0,Fail
467756,oucollaborate,0,Fail
467756,oucontent,0,Fail
467756,ouelluminate,0,Fail
467756,questionnaire,0,Fail
467756,quiz,14,Fail
467756,resource,26,Fail
467756,sharedsubpage,0,Fail
467756,subpage,49,Fail
467756,url,10,Fail
476710,forumng,316,Pass
476710,glossary,0,Pass
476710,oucollaborate,0,Pass
476710,oucontent,2,Pass
476710,ouelluminate,4,Pass
476710,questionnaire,0,Pass
476710,quiz,64,Pass
476710,resource,90,Pass
476710,sharedsubpage,0,Pass
476710,subpage,192,Pass
476710,url,48,Pass
587923,forumng,88,Pass
587923,glossary,7,Pass
