id_student,final_result,forumng,glossary,homepage,oucollaborate,oucontent,ouelluminate,questionnaire,quiz,resource,sharedsubpage,subpage,url
586836,Fail,30,0,36,0,1,0,0,0,11,0,21,9
542707,Fail,315,0,111,2,23,0,0,117,33,0,53,12
383303,Fail,162,0,32,2,12,0,0,79,21,0,19,10
64275,Pass,70,0,49,0,0,0,0,59,10,0,10,1
477825,Pass,31,0,72,0,7,0,0,121,13,0,19,7
1932474,Pass,71,2,100,0,36,0,0,69,43,0,63,12
551985,Fail,0,0,0,0,0,0,0,0,0,0,0,1
71433,Fail,38,0,10,0,0,0,0,0,7,0,3,2
654856,Pass,328,0,332,2,539,0,0,218,37,0,48,1
642405,Pass,9,6,264,32,713,0,12,95,65,0,65,6
539894,Pass,21,0,89,0,3,0,0,128,13,0,20,8
536805,Pass,20,0,100,1,15,0,0,61,13,0,27,27
556959,Pass,749,1,217,0,1,6,0,83,29,0,39,21
604962,Pass,1840,4,1286,0,57,0,0,103,134,0,216,209
293387,Pass,635,8,334,12,758,0,11,184,43,0,60,2
566813,Pass,58,0,143,0,6,0,0,53,40,0,48,10
417986,Pass,270,0,255,4,1022,0,12,161,41,0,53,6
285912,Pass,290,0,176,0,0,0,0,80,16,0,34,4
638756,Pass,12,0,84,0,23,0,0,4,21,0,25,4
2271743,Fail,101,5,58,0,17,0,0,41,5,0,16,7
178738,Fail,45,0,44,0,1,0,0,44,5,0,9,13
94616,Fail,27,0,69,0,1,0,0,79,9,0,10,4
1797614,Pass,297,0,227,0,0,0,0,62,40,0,25,2
2062995,Pass,267,0,181,0,8,0,0,42,62,0,76,14
445774,Pass,10,1,66,0,69,0,0,42,7,0,15,1
517000,Pass,3084,18,719,0,70,0,0,108,47,0,71,126
563363,Pass,43,0,113,0,0,0,0,73,14,0,50,15
619935,Pass,125,1,214,1,435,0,7,63,37,0,44,1
548334,Pass,327,4,195,0,4,0,0,86,62,0,132,29
683164,Pass,0,4,67,0,122,0,0,0,27,0,23,0
495489,Fail,27,0,87,7,102,0,0,40,19,0,18,1
587071,Fail,0,0,1,0,0,0,0,0,1,0,2,0
381544,Pass,44,2,145,0,24,0,0,111,111,0,127,54
549106,Fail,250,2,39,0,3,0,0,0,18,0,45,3
678144,Fail,0,0,30,0,94,0,0,0,7,0,1,0
2375759,Pass,414,25,428,23,1615,0,21,265,173,0,125,0
546685,Pass,910,0,353,0,1,0,0,72,22,0,45,11
588883,Pass,613,2,262,1,66,0,0,96,27,0,51,78
566415,Pass,93,0,58,0,30,0,0,40,24,0,26,2
689124,Pass,31,0,86,3,423,0,0,62,29,0,13,1
258268,Pass,0,0,32,0,99,0,0,1,6,0,20,0
2172163,Pass,214,0,236,8,205,0,0,10,45,0,76,2
685779,Pass,6,4,89,7,352,0,0,24,29,0,21,0
554599,Pass,20,0,93,0,152,0,0,1,24,0,10,1
655296,Pass,132,5,148,2,145,0,0,0,30,0,94,2
2262671,Fail,31,0,4,1,0,0,0,15,5,0,2,2
255998,Pass,194,1,70,0,0,1,0,91,14,0,28,9
400894,Pass,179,1,31,0,0,0,0,54,3,0,1,0
591785,Fail,149,0,49,2,1,0,0,20,11,0,17,7
126608,Pass,165,0,98,1,60,0,0,67,14,0,27,11
494214,Pass,298,0,155,0,13,0,0,71,20,0,24,13
598201,Pass,20,3,118,2,207,0,0,0,38,0,26,0
608195,Fail,33,0,120,3,453,0,11,1,24,0,26,1
597730,Fail,163,0,135,0,3,0,0,126,11,0,18,4
532477,Pass,2837,3,1201,0,35,0,0,506,36,0,73,37
397829,Pass,244,0,155,0,26,0,0,80,9,0,26,8
370720,Fail,66,0,31,0,0,0,0,73,1,0,22,1
599990,Pass,115,0,109,0,21,0,0,76,17,0,43,14
606517,Pass,0,0,60,0,70,0,0,62,22,0,15,2
508422,Fail,26,0,9,0,0,0,0,0,1,0,2,0
589554,Pass,64,0,126,16,379,0,0,62,23,0,32,3
339608,Pass,10,0,38,0,5,0,0,61,7,0,14,5
533846,Fail,37,0,41,0,4,0,0,2,18,0,41,2
535140,Pass,192,0,301,0,1,0,0,132,47,0,62,18
552822,Pass,713,1,197,0,0,0,0,78,10,0,18,2
625879,Fail,6,1,39,0,0,0,0,22,14,0,37,6
566181,Pass,109,5,217,1,21,0,0,56,52,0,28,66
473095,Fail,277,0,354,13,194,0,0,140,127,0,117,1
103496,Pass,96,3,201,10,561,0,0,204,76,0,63,7
133748,Fail,165,0,140,0,1,1,0,31,21,0,29,20
570157,Pass,709,0,512,0,30,0,0,84,14,0,28,10
294961,Pass,195,0,121,0,1,1,0,81,48,0,81,8
623648,Pass,88,1,152,1,859,0,16,330,28,0,16,2
559168,Pass,7,0,71,0,20,0,0,73,31,0,35,10
558820,Fail,291,0,323,0,0,1,0,101,130,0,149,13
586581,Pass,202,0,175,0,54,0,0,60,28,0,48,17
675223,Pass,63,5,263,15,363,0,0,6,61,0,52,4
529174,Fail,133,0,97,0,2,0,0,46,19,0,28,4
533091,Pass,28,0,30,0,15,0,0,58,4,0,11,0
131051,Pass,398,1,323,0,20,0,0,103,42,0,62,50
562090,Pass,221,0,184,4,23,0,0,77,97,0,117,7
500791,Pass,283,2,227,0,1,1,0,83,76,0,87,15
548296,Fail,8,0,13,0,2,0,0,16,6,0,8,2
621894,Pass,246,0,86,7,2,0,0,97,26,0,44,11
492928,Fail,0,0,10,0,5,0,0,73,4,0,5,3
534432,Pass,133,2,103,0,0,0,0,69,25,0,44,5
308775,Pass,326,3,358,3,532,0,0,149,78,0,56,3
635432,Fail,187,4,121,0,6,0,0,36,21,0,28,6
605770,Pass,10,2,113,1,263,0,3,89,28,0,29,1
291848,Fail,6,0,50,0,9,0,0,4,16,0,28,21
278447,Pass,221,0,138,0,1,1,0,102,15,0,25,8
696348,Fail,2,2,35,0,42,0,0,0,3,0,1,0
331354,Pass,145,0,159,0,2,0,0,59,12,0,36,12
622007,Fail,0,0,46,0,46,0,0,0,17,0,9,0
652553,Pass,0,0,38,0,11,0,0,3,4,0,4,0
1633695,Fail,1971,0,456,1,16,0,0,128,14,0,65,61
548921,Pass,202,0,95,0,1,0,0,78,10,0,22,10
553840,Pass,418,2,191,0,1,1,0,68,25,0,53,31
586882,Fail,2,0,6,0,0,0,0,2,1,0,7,2
606313,Pass,8179,30,4120,0,51,0,0,98,182,1,251,111
185021,Pass,41,0,16,0,6,0,0,25,4,0,9,0
688376,Pass,4,4,170,3,553,0,3,49,38,0,31,2
608047,Pass,119,2,127,0,24,0,0,87,29,1,51,15
633491,Fail,91,1,50,0,17,0,0,1,18,0,36,5
692907,Pass,20,2,63,6,175,0,0,24,53,0,26,2
480888,Pass,328,0,147,0,125,0,0,65,12,0,29,24
596596,Fail,505,0,139,0,26,0,0,78,15,0,34,3
601616,Pass,3,0,49,0,8,0,0,69,24,0,37,6
2654302,Pass,17,1,52,0,0,0,0,70,19,0,15,7
387702,Fail,80,0,42,0,0,0,0,3,24,0,28,8
605186,Fail,0,0,25,0,17,0,0,0,6,0,0,2
689069,Fail,3,0,44,0,160,0,0,56,47,0,5,0
617530,Pass,0,0,57,0,173,0,0,78,54,0,7,1
563986,Fail,297,6,256,2,14,0,0,68,16,0,70,50
565988,Fail,14,0,78,0,2,0,0,1,17,0,30,11
694823,Pass,0,1,115,0,626,0,2,200,54,0,24,1
563413,Pass,224,0,204,0,140,0,0,75,2,0,39,34
368521,Pass,341,0,280,5,345,0,0,174,29,0,34,0
653597,Fail,50,0,101,0,98,0,0,0,33,0,21,1
392281,Fail,463,6,218,0,2,1,0,65,23,0,46,67
335035,Fail,3,18,204,2,766,0,13,77,86,0,122,0
567500,Pass,339,1,185,0,13,0,0,76,62,0,58,42
652090,Pass,206,6,278,17,769,0,0,0,64,0,27,6
563174,Fail,0,0,14,0,0,0,0,14,0,0,3,2
586720,Fail,2,0,13,0,0,0,0,43,0,0,0,1
600856,Pass,631,1,424,0,52,0,0,99,76,0,77,81
578109,Pass,216,0,227,0,25,0,0,77,11,0,27,10
545462,Pass,4382,3,655,0,53,0,0,122,38,0,80,42
695144,Pass,0,0,38,0,92,0,0,13,16,0,14,0
560075,Pass,55,6,173,0,0,0,0,18,93,0,173,11
613832,Fail,40,0,56,0,1,0,0,53,14,0,38,22
422479,Pass,104,0,137,2,29,0,0,65,18,0,41,5
160026,Pass,0,0,5,0,67,0,0,15,3,0,5,0
264744,Pass,102,0,88,0,30,0,0,54,13,0,26,21
545443,Pass,36,0,104,0,6,0,0,86,26,0,28,16
521069,Fail,51,0,41,0,3,0,0,1,21,0,18,17
602395,Pass,164,0,69,0,13,0,0,80,8,0,15,7
625709,Fail,0,0,29,0,38,0,0,0,8,0,6,0
492592,Pass,32,0,158,10,359,0,0,24,47,0,46,0
247457,Pass,45,1,185,2,668,0,4,24,54,0,27,0
558247,Fail,158,0,91,0,1,0,0,81,19,0,40,9
647200,Fail,118,3,229,5,607,0,11,113,23,0,41,3
637388,Fail,506,7,316,9,1211,0,17,149,31,0,53,1
597050,Pass,805,4,326,0,131,0,0,84,25,0,58,99
551276,Pass,0,0,8,0,24,0,0,0,4,0,2,0
2541120,Pass,298,1,105,0,0,1,0,52,13,0,12,5
372172,Fail,4,0,15,0,1,0,0,0,5,0,9,3
546681,Fail,35,0,11,0,1,0,0,0,2,0,4,2
648391,Fail,30,0,39,0,82,0,0,0,5,0,2,0
561713,Pass,166,0,210,0,1,0,0,65,135,0,226,3
677873,Pass,185,1,289,12,1279,0,12,116,91,0,23,0
293760,Pass,19,0,34,4,0,0,0,85,2,0,9,4
625251,Pass,648,0,136,0,12,0,0,87,7,0,12,4
559611,Pass,494,0,256,0,1,0,0,118,9,0,31,10
501955,Fail,159,0,169,0,1,0,0,144,89,0,79,47
630345,Fail,153,0,56,1,61,0,0,65,12,0,39,5
589903,Pass,60,0,155,0,25,0,0,79,88,0,85,8
589862,Pass,268,1,249,0,45,0,0,125,47,0,64,13
541274,Pass,392,5,281,0,29,0,0,68,17,0,37,27
541808,Pass,56,0,24,0,0,0,0,70,6,0,13,3
500135,Fail,126,0,131,1,0,0,0,63,24,0,10,2
552701,Pass,48,1,122,0,0,0,0,69,92,0,117,9
553443,Fail,29,0,8,0,0,0,0,0,8,0,0,0
249154,Fail,0,0,33,0,47,0,0,0,7,0,3,0
588302,Pass,909,1,323,0,41,0,0,126,89,0,68,20
511474,Fail,368,1,115,0,1,1,0,10,7,0,12,3
2534954,Pass,2607,5,1177,0,36,0,0,125,40,0,52,97
543970,Fail,2078,0,1317,0,1,1,0,99,21,0,34,11
582390,Pass,199,5,151,0,11,0,0,39,21,0,29,16
424863,Fail,10,0,22,0,1,0,0,1,8,0,19,3
583645,Pass,692,1,249,0,42,0,0,81,28,0,42,19
656200,Pass,1,0,124,0,263,0,3,2,16,0,12,5
444784,Fail,57,0,95,0,0,0,0,0,66,0,58,5
374234,Pass,451,2,386,0,2,2,0,75,99,0,158,25
41547,Pass,112,1,178,1,499,0,11,151,31,0,23,0
594015,Pass,101,0,132,1,1,0,0,96,42,0,49,20
516776,Fail,6,0,2,0,0,0,0,0,0,0,0,2
554048,Pass,290,3,152,12,524,0,0,75,41,0,31,2
632658,Pass,0,0,50,0,7,0,0,42,8,0,13,14
440057,Pass,134,0,168,0,1,0,0,71,6,0,24,23
573519,Pass,43,0,108,0,36,0,0,107,31,0,54,3
580646,Pass,278,2,210,1,8,0,0,51,16,0,31,9
324907,Pass,161,0,165,0,91,0,0,76,11,0,43,40
585644,Pass,0,0,17,0,20,0,0,71,1,0,2,0
680219,Pass,88,0,227,4,810,0,12,137,26,0,49,0
2022801,Pass,424,0,192,0,53,0,0,105,11,0,36,23
290184,Pass,2,0,75,0,61,0,0,72,22,0,16,0
593514,Fail,2,0,102,0,4,0,0,112,16,0,19,27
386348,Pass,1235,0,418,0,1,1,0,63,30,0,51,7
411642,Pass,30,3,107,0,16,0,0,81,21,0,29,11
576815,Fail,1,0,10,0,2,0,0,0,10,0,7,1
697649,Pass,90,1,162,2,1091,0,13,113,39,0,16,3
551242,Pass,318,6,328,55,752,0,14,190,59,0,48,0
401317,Pass,1,1,184,0,633,0,0,191,37,0,47,3
420163,Pass,263,1,229,1,74,0,0,65,27,0,67,20
512995,Pass,428,1,181,0,0,3,0,98,39,0,57,21
535773,Pass,6287,20,1877,0,2,6,0,179,174,0,464,153
52899,Pass,1192,3,658,0,66,1,0,104,147,1,221,75
623857,Fail,308,0,298,0,24,0,0,96,44,0,62,31
599895,Pass,623,3,359,0,17,0,0,71,5,0,21,49
249534,Pass,321,0,165,0,2,3,0,61,35,0,54,8
612396,Fail,0,0,9,0,0,0,0,0,1,0,3,8
617287,Fail,3,0,63,0,6,0,0,49,14,0,20,12
574569,Pass,9,0,83,0,12,0,0,92,33,0,44,6
643953,Fail,26,0,55,2,41,0,0,46,7,0,7,1
600428,Pass,191,5,215,6,204,0,0,160,38,0,23,8
561715,Fail,143,2,133,0,0,0,0,77,21,0,40,14
439677,Pass,40,0,79,3,326,0,3,0,13,0,12,2
579575,Pass,17,0,53,0,6,0,0,94,8,0,19,13
674922,Pass,12,0,59,0,264,0,0,137,31,0,22,1
1624707,Pass,781,2,356,2,22,0,0,66,13,0,28,53
546202,Fail,482,5,117,0,40,1,0,151,9,0,23,11
521430,Pass,5378,24,851,0,2,0,0,141,151,0,279,43
697561,Fail,0,1,166,0,386,0,0,198,27,0,20,0
542687,Fail,229,0,47,0,1,0,0,1,0,0,8,1
380204,Pass,414,0,285,1,36,0,0,82,181,0,106,35
634412,Pass,956,8,317,0,32,0,0,83,77,1,137,67
648713,Pass,51,0,240,0,792,0,7,156,65,0,51,6
329030,Fail,9,0,51,0,103,0,0,80,31,0,104,3
341509,Pass,89,1,109,0,1,0,0,75,15,0,29,9
2002046,Pass,212,0,199,0,14,0,0,75,13,0,13,5
231959,Fail,29,1,129,0,16,0,0,57,90,0,90,15
635173,Pass,139,0,256,0,54,0,0,67,105,0,132,15
601655,Pass,941,0,219,0,20,0,0,74,6,0,34,11
682627,Pass,97,1,181,6,987,0,13,179,57,0,20,3
553125,Pass,608,0,409,0,1,4,0,133,56,0,148,31
398956,Fail,0,0,26,0,4,0,0,30,13,0,13,2
644069,Pass,16,1,108,7,233,0,0,95,23,0,16,0
118213,Fail,4,1,8,1,6,0,0,0,0,0,0,1
255347,Pass,831,0,370,0,0,39,0,104,118,0,226,41
318101,Fail,134,0,107,0,2,0,0,6,58,0,54,18
335136,Fail,332,2,227,4,6,0,0,42,56,0,54,44
537271,Fail,0,0,12,0,0,0,0,14,0,0,0,1
392733,Fail,77,0,36,0,0,0,0,0,0,0,0,3
612600,Fail,9,0,55,0,5,0,0,35,19,0,24,8
546428,Pass,2588,2,460,0,1,0,0,74,21,0,30,9
697574,Pass,111,4,114,30,283,0,0,13,78,0,62,1
558903,Fail,68,1,25,0,0,0,0,31,3,0,12,4
606391,Pass,83,0,206,8,1130,0,15,132,59,0,22,0
633669,Pass,27,2,65,0,33,0,0,117,4,0,15,7
535462,Fail,0,0,10,0,0,0,0,22,1,0,3,2
591414,Pass,293,2,208,0,30,0,0,68,65,0,90,62
525869,Fail,17,0,11,0,1,0,0,0,3,0,5,1
628423,Pass,70,0,73,0,11,0,0,68,52,0,49,14
613703,Fail,1038,0,299,2,14,0,0,84,38,1,44,54
656915,Pass,98,6,302,14,1290,0,15,150,50,0,52,0
485399,Pass,58,0,37,0,1,0,0,81,14,0,46,8
620409,Pass,1,0,62,0,13,0,0,85,15,0,14,4
555157,Fail,4,0,18,0,0,0,0,34,1,0,3,5
512411,Pass,185,3,158,9,641,0,4,115,32,0,46,1
429610,Pass,1500,0,496,0,28,0,0,73,32,0,79,34
2459051,Fail,4,0,17,0,1,0,0,0,5,0,11,14
559389,Pass,532,2,139,0,2,0,0,81,29,1,66,8
184583,Fail,97,0,28,0,20,0,0,0,2,0,5,0
614072,Pass,314,0,344,0,24,0,0,104,49,0,77,10
540005,Pass,0,0,1,0,0,0,0,0,3,0,1,0
596988,Pass,0,0,157,0,558,0,13,111,31,0,39,3
590870,Fail,159,0,11,0,1,0,0,0,4,0,8,7
574212,Pass,2947,2,1411,18,35,0,0,176,255,0,324,67
383571,Pass,175,0,156,0,19,0,0,109,19,0,37,11
649027,Fail,61,1,157,2,430,0,3,147,11,0,41,0
652226,Pass,78,0,118,21,578,0,15,174,42,0,34,1
683783,Pass,141,2,246,6,1486,0,8,106,220,0,121,1
2511519,Pass,363,4,230,15,239,0,0,202,45,0,57,1
697912,Fail,26,0,50,0,52,0,0,0,11,0,21,0
145544,Pass,432,0,217,0,2,1,0,70,55,0,73,12
611329,Pass,105,1,249,20,1156,0,14,219,40,0,37,3
595241,Fail,2,0,42,0,6,0,0,55,17,0,27,6
496070,Pass,192,0,128,0,1,1,0,122,27,0,71,13
691026,Pass,74,0,220,13,1615,0,14,205,42,0,19,1
691997,Fail,0,0,11,0,65,0,0,0,16,0,13,0
626491,Pass,53,0,101,0,28,0,0,103,7,0,12,25
561060,Pass,649,2,484,0,108,0,0,110,155,0,289,18
92341,Fail,566,0,227,2,12,0,0,73,14,0,25,38
470318,Pass,108,4,287,0,0,0,0,73,119,0,178,31
476201,Pass,833,3,295,0,0,0,0,94,16,0,46,14
402993,Pass,420,0,196,8,1,0,0,41,4,0,15,7
336478,Pass,375,0,143,0,75,0,0,73,25,0,39,10
595509,Fail,19,0,5,0,0,0,0,13,1,0,1,2
2278390,Fail,2398,51,1356,48,1532,0,18,193,80,0,118,1
554336,Pass,433,2,171,0,1,0,0,67,21,0,37,7
598709,Pass,656,10,309,0,4,0,0,80,26,0,55,73
609811,Pass,1137,0,637,2,34,0,0,170,98,0,105,27
426838,Pass,1130,0,178,0,0,0,0,73,12,0,11,4
522381,Pass,1,4,139,2,614,0,14,150,46,0,25,0
684273,Pass,119,4,271,5,597,0,7,194,46,0,36,0
174222,Pass,469,1,129,0,18,0,0,66,5,0,12,1
631766,Pass,3776,0,500,0,120,0,0,109,17,0,52,75
585693,Pass,9279,1,1711,1,109,0,0,135,123,0,151,109
333129,Fail,195,5,92,0,1,0,0,2,15,0,38,6
291194,Pass,383,0,180,0,1,0,0,53,30,0,32,10
582636,Pass,26,1,50,2,11,0,0,86,20,0,36,10
475095,Pass,91,4,199,0,1,0,0,30,88,0,97,20
695148,Pass,24,4,120,0,439,0,0,60,36,0,43,0
573986,Pass,17,0,37,0,2,0,0,80,9,0,17,7
574125,Pass,238,2,202,1,21,0,0,77,34,0,57,16
624567,Fail,0,0,3,0,1,0,0,0,0,0,0,0
495625,Pass,1,0,100,0,11,0,0,69,16,0,29,7
617116,Pass,72,1,61,0,11,0,0,53,27,0,45,18
696440,Pass,18,0,46,0,142,0,0,39,37,0,10,0
546202,Pass,482,5,117,0,40,1,0,151,9,0,23,11
284076,Pass,300,3,128,0,0,0,0,75,15,0,27,9
597321,Fail,5,0,26,0,0,0,0,1,11,0,22,3
406974,Fail,487,0,294,0,10,1,0,165,77,0,75,39
394480,Fail,0,0,5,0,0,0,0,0,9,0,21,7
269082,Pass,1044,1,771,1,73,0,0,82,46,0,45,119
2226301,Pass,33,0,146,0,35,0,0,86,21,0,50,9
108118,Pass,120,0,102,0,16,0,0,83,20,0,41,14
592624,Pass,10,0,51,0,15,0,0,2,5,0,10,4
593613,Fail,156,1,51,0,3,0,0,15,13,0,19,6
552902,Pass,237,0,137,0,1,0,0,67,19,0,31,8
622505,Pass,136,0,184,0,16,0,0,72,118,0,98,13
557308,Fail,186,0,195,0,0,0,0,138,82,0,72,18
604238,Pass,25,0,341,0,27,0,0,100,67,0,96,101
507016,Pass,115,0,151,0,20,0,0,68,14,0,24,6
470464,Pass,283,7,203,11,431,0,9,45,143,0,76,1
564144,Pass,61,0,59,0,17,0,0,80,7,0,14,4
411895,Fail,1,0,6,0,0,0,0,13,0,0,4,0
570275,Pass,237,7,351,2,1420,0,10,294,32,0,38,3
692547,Fail,0,0,1,0,14,0,0,0,0,0,0,0
692805,Pass,268,7,352,50,828,0,12,170,147,0,88,5
1340766,Pass,282,2,158,1,17,0,0,80,26,0,70,16
550400,Fail,2641,4,349,0,3,0,0,70,77,0,178,21
634280,Pass,296,0,324,0,13,0,0,115,46,0,102,16
2044036,Fail,46,0,10,0,0,0,0,4,1,0,1,0
47891,Fail,0,0,47,0,37,0,0,8,10,0,14,2
595570,Fail,243,0,391,0,54,0,0,96,45,0,109,113
558661,Fail,80,0,55,0,10,0,0,70,10,0,15,2
674214,Pass,2,2,146,18,413,0,7,66,19,0,18,1
689089,Fail,3,0,19,0,12,0,0,21,1,0,14,0
535605,Pass,5213,4,649,0,1,11,0,101,48,1,82,29
612217,Pass,42,0,50,0,29,0,0,53,6,0,19,10
2128304,Pass,504,0,260,0,54,0,0,86,1,0,21,53
617190,Pass,18,0,207,0,10,0,0,156,117,0,120,17
501095,Pass,263,0,202,0,137,0,0,99,23,0,48,11
541476,Pass,787,4,967,10,803,0,9,418,56,0,116,6
548884,Pass,188,0,146,0,0,0,0,101,14,0,29,15
1659662,Pass,1154,0,262,0,1,0,0,71,13,0,31,6
517474,Pass,444,1,295,0,0,0,0,119,17,0,55,16
605679,Pass,9,0,8,0,0,0,0,56,2,0,3,0
626365,Pass,269,1,144,0,15,0,0,104,10,0,32,11
691006,Fail,0,0,92,0,156,0,0,16,21,0,13,0
566369,Pass,506,3,192,0,27,0,0,102,26,0,45,24
551487,Pass,235,2,249,0,0,0,0,79,73,0,84,10
2211448,Fail,11,0,36,0,1,0,0,0,5,0,7,3
584766,Pass,511,12,200,0,54,0,0,63,35,0,85,19
599495,Pass,990,0,301,1,64,0,0,79,75,0,70,27
571672,Fail,3,0,9,0,2,0,0,0,3,0,10,2
539670,Fail,0,0,14,0,0,0,0,2,2,0,2,0
582474,Pass,1041,1,398,0,76,0,0,104,45,0,60,13
605207,Pass,528,0,342,0,61,0,0,78,21,0,47,89
654524,Pass,65,0,188,9,714,0,12,160,37,0,48,1
576203,Fail,0,0,8,0,33,0,0,0,4,0,2,1
544639,Fail,24,0,18,0,0,0,0,2,14,0,22,2
614742,Pass,113,2,107,0,35,0,0,64,42,0,91,23
590854,Pass,27,3,256,0,660,0,0,189,79,0,38,6
479060,Pass,7284,0,1274,0,0,0,0,109,32,0,170,52
646776,Pass,5,0,32,4,50,0,0,3,3,0,7,2
540521,Pass,117,0,75,0,32,0,0,54,14,0,7,4
699007,Pass,156,20,635,43,1712,0,7,239,159,0,117,0
632113,Fail,102,0,77,0,9,0,0,34,1,0,3,15
529502,Pass,2214,0,670,0,1,1,0,62,64,0,93,34
559382,Pass,136,0,324,1,60,0,0,78,25,0,66,93
547372,Fail,6,0,10,0,0,0,0,15,2,0,5,1
512911,Fail,35,0,89,0,0,0,0,48,33,0,42,10
535468,Pass,1666,0,335,0,2,2,0,74,34,0,64,28
537077,Pass,1,0,41,2,9,0,0,78,19,0,28,1
561448,Pass,195,0,69,0,1,0,0,83,7,0,20,6
554898,Fail,242,4,118,0,1,1,0,44,14,0,35,13
573297,Pass,255,3,225,5,357,0,6,82,50,0,50,2
498296,Pass,737,3,408,0,4,2,0,110,92,0,143,38
689131,Pass,7,1,26,11,497,0,3,282,48,0,34,5
515646,Pass,1481,0,173,3,34,0,0,136,35,0,30,27
624406,Pass,6937,11,1250,0,163,0,0,156,136,0,244,144
382575,Fail,332,1,235,0,4,0,0,60,33,0,65,14
447086,Pass,0,0,33,0,16,0,0,81,9,0,15,2
361603,Pass,636,9,153,0,0,0,0,78,18,0,37,9
645950,Pass,154,8,316,38,1691,0,9,113,39,0,57,2
683742,Pass,14,1,238,7,1267,0,16,177,48,0,49,2
602666,Pass,0,0,57,0,74,0,0,0,20,0,20,3
678244,Pass,34,1,174,0,1275,0,9,255,19,0,20,1
2685247,Pass,89,0,149,2,214,0,0,0,17,0,20,0
616342,Pass,179,0,141,0,20,0,0,66,29,0,61,19
635244,Pass,593,4,213,1,30,0,0,129,6,0,29,10
551770,Pass,199,0,79,0,1,1,0,71,36,0,56,7
679059,Pass,270,4,304,18,967,0,9,279,55,0,85,7
604942,Pass,877,9,350,0,97,0,0,143,65,0,158,99
230383,Pass,398,16,403,19,1954,0,12,134,54,0,50,5
696850,Pass,2,0,132,7,454,0,0,150,22,0,35,1
581459,Fail,96,1,13,0,1,0,0,14,11,0,28,10
676705,Pass,97,4,160,4,693,0,13,3,31,0,9,1
297806,Fail,17,1,20,2,75,0,0,0,4,0,7,0
437171,Pass,657,0,205,1,39,0,0,83,29,0,54,11
243851,Pass,366,0,470,0,28,0,0,88,35,0,57,16
625071,Pass,124,0,141,0,12,0,0,80,35,0,9,32
692521,Fail,0,0,12,0,4,0,0,0,2,0,3,0
678038,Pass,19,0,56,3,90,0,0,78,20,0,12,1
680926,Pass,118,3,333,8,542,0,7,169,31,0,53,3
561167,Pass,745,0,377,0,1,1,0,76,71,0,123,18
243909,Fail,4,0,22,0,1,0,0,0,4,0,8,3
698198,Fail,10,0,97,0,133,0,0,159,54,0,15,2
2148859,Pass,236,1,136,0,13,0,0,64,3,0,16,39
639663,Pass,0,1,41,0,95,0,0,14,13,0,24,1
649654,Pass,148,1,251,19,1472,0,13,226,54,0,70,1
531464,Fail,49,0,22,0,1,0,0,0,10,0,16,4
562857,Pass,1275,5,871,1,28,0,0,69,326,0,300,123
527659,Fail,34,0,11,0,0,0,0,16,0,0,1,1
652572,Pass,224,1,183,29,868,0,0,140,20,0,36,0
512977,Pass,15,0,54,0,12,0,0,66,15,0,23,4
657293,Pass,9,1,153,6,354,0,0,97,106,0,54,1
679174,Pass,4,0,166,0,962,0,2,125,51,0,49,2
487646,Fail,147,0,96,0,0,0,0,168,4,0,7,1
539253,Fail,581,0,184,0,2,1,0,45,23,0,38,25
598865,Pass,157,0,67,1,52,0,0,19,5,0,19,12
686791,Pass,196,2,200,3,831,0,7,99,39,0,26,6
591591,Fail,65,0,75,0,16,0,0,87,20,0,33,3
635452,Pass,3,0,159,0,758,0,9,95,69,0,23,2
602991,Pass,2954,9,401,0,161,0,0,86,42,0,148,58
2400851,Pass,562,1,233,0,41,0,0,99,40,0,74,33
551895,Pass,251,0,144,0,0,3,0,120,12,0,21,7
648262,Pass,28,4,70,1,290,0,0,48,23,0,15,0
645639,Fail,0,0,30,0,88,0,0,0,11,0,17,1
74585,Pass,5955,7,1175,6,176,0,0,218,51,0,91,132
549651,Pass,242,0,130,0,1,0,0,93,20,0,53,8
626138,Pass,2872,0,974,4,46,0,0,162,25,0,56,12
2545047,Pass,142,0,215,10,1110,0,12,134,25,0,27,0
580975,Fail,134,1,58,0,2,0,0,17,7,0,10,22
627777,Pass,39,0,214,0,29,0,0,94,77,0,123,27
570783,Pass,152,0,161,0,29,0,0,81,32,0,51,11
602147,Pass,91,0,46,0,21,0,0,66,8,0,28,3
583039,Pass,483,4,166,0,14,0,0,91,24,0,49,12
527580,Pass,425,0,326,0,30,0,0,132,22,0,37,42
598769,Fail,1,0,94,0,118,0,0,26,31,0,24,2
553733,Fail,25,0,38,0,2,0,0,57,4,0,21,12
686938,Pass,80,4,99,7,301,0,3,20,65,0,28,0
612721,Pass,493,1,240,0,16,0,0,84,84,0,57,9
594774,Fail,4,0,3,0,1,0,0,0,4,0,5,1
353352,Fail,47,0,29,0,0,0,0,2,1,0,3,3
680545,Pass,194,2,333,8,1454,0,10,396,95,0,38,6
582093,Fail,2,0,21,0,0,0,0,0,2,0,4,2
531450,Fail,433,2,375,11,294,0,0,199,44,0,39,3
537676,Fail,12,1,5,0,1,0,0,1,7,0,10,3
628982,Fail,20,0,164,0,22,0,0,135,20,0,49,65
174440,Fail,66,0,78,0,0,0,0,34,5,0,8,5
2282129,Fail,7,0,33,0,1,0,0,50,7,0,19,12
2147929,Pass,31,0,99,0,4,0,0,73,17,0,54,15
